agency_cd,site_no,datetime,155116_00060_00003,155116_00060_00003_cd
5s,15s,20d,14n,10s
USGS,5430500,2014-01-01,1480,A:e
USGS,5430500,2014-01-02,1470,A:e
USGS,5430500,2014-01-03,1460,A:e
USGS,5430500,2014-01-04,1440,A:e
USGS,5430500,2014-01-05,1420,A:e
USGS,5430500,2014-01-06,1420,A:e
USGS,5430500,2014-01-07,1390,A:e
USGS,5430500,2014-01-08,1390,A:e
USGS,5430500,2014-01-09,1370,A:e
USGS,5430500,2014-01-10,1360,A:e
USGS,5430500,2014-01-11,1340,A:e
USGS,5430500,2014-01-12,1340,A:e
USGS,5430500,2014-01-13,1360,A:e
USGS,5430500,2014-01-14,1360,A:e
USGS,5430500,2014-01-15,1370,A:e
USGS,5430500,2014-01-16,1380,A:e
USGS,5430500,2014-01-17,1390,A:e
USGS,5430500,2014-01-18,1400,A:e
USGS,5430500,2014-01-19,1390,A:e
USGS,5430500,2014-01-20,1380,A:e
USGS,5430500,2014-01-21,1370,A:e
USGS,5430500,2014-01-22,1360,A:e
USGS,5430500,2014-01-23,1340,A:e
USGS,5430500,2014-01-24,1310,A:e
USGS,5430500,2014-01-25,1290,A:e
USGS,5430500,2014-01-26,1280,A:e
USGS,5430500,2014-01-27,1250,A:e
USGS,5430500,2014-01-28,1240,A:e
USGS,5430500,2014-01-29,1220,A:e
USGS,5430500,2014-01-30,1190,A:e
USGS,5430500,2014-01-31,1160,A:e
USGS,5430500,2014-02-01,1130,A:e
USGS,5430500,2014-02-02,1110,A:e
USGS,5430500,2014-02-03,1090,A:e
USGS,5430500,2014-02-04,1070,A:e
USGS,5430500,2014-02-05,1050,A:e
USGS,5430500,2014-02-06,1030,A:e
USGS,5430500,2014-02-07,1010,A:e
USGS,5430500,2014-02-08,996,A:e
USGS,5430500,2014-02-09,984,A:e
USGS,5430500,2014-02-10,980,A:e
USGS,5430500,2014-02-11,975,A:e
USGS,5430500,2014-02-12,970,A:e
USGS,5430500,2014-02-13,970,A:e
USGS,5430500,2014-02-14,975,A:e
USGS,5430500,2014-02-15,999,A:e
USGS,5430500,2014-02-16,1030,A:e
USGS,5430500,2014-02-17,1070,A:e
USGS,5430500,2014-02-18,1100,A:e
USGS,5430500,2014-02-19,1130,A:e
USGS,5430500,2014-02-20,1160,A:e
USGS,5430500,2014-02-21,1180,A:e
USGS,5430500,2014-02-22,1200,A:e
USGS,5430500,2014-02-23,1220,A:e
USGS,5430500,2014-02-24,1260,A:e
USGS,5430500,2014-02-25,1290,A:e
USGS,5430500,2014-02-26,1310,A:e
USGS,5430500,2014-02-27,1320,A:e
USGS,5430500,2014-02-28,1310,A:e
USGS,5430500,2014-03-01,1330,A:e
USGS,5430500,2014-03-02,1310,A:e
USGS,5430500,2014-03-03,1310,A:e
USGS,5430500,2014-03-04,1310,A:e
USGS,5430500,2014-03-05,1290,A:e
USGS,5430500,2014-03-06,1310,A:e
USGS,5430500,2014-03-07,1310,A
USGS,5430500,2014-03-08,1280,A
USGS,5430500,2014-03-09,1240,A
USGS,5430500,2014-03-10,1260,A
USGS,5430500,2014-03-11,1380,A
USGS,5430500,2014-03-12,1750,A
USGS,5430500,2014-03-13,1650,A
USGS,5430500,2014-03-14,1720,A
USGS,5430500,2014-03-15,2600,A
USGS,5430500,2014-03-16,2370,A
USGS,5430500,2014-03-17,2260,A
USGS,5430500,2014-03-18,2360,A
USGS,5430500,2014-03-19,2920,A
USGS,5430500,2014-03-20,3060,A
USGS,5430500,2014-03-21,3270,A
USGS,5430500,2014-03-22,3420,A
USGS,5430500,2014-03-23,3530,A
USGS,5430500,2014-03-24,3610,A
USGS,5430500,2014-03-25,3670,A
USGS,5430500,2014-03-26,3710,A
USGS,5430500,2014-03-27,3760,A
USGS,5430500,2014-03-28,4040,A
USGS,5430500,2014-03-29,4090,A
USGS,5430500,2014-03-30,4100,A
USGS,5430500,2014-03-31,4180,A
USGS,5430500,2014-04-01,4260,A
USGS,5430500,2014-04-02,4460,A
USGS,5430500,2014-04-03,4650,A
USGS,5430500,2014-04-04,4580,A
USGS,5430500,2014-04-05,4420,A
USGS,5430500,2014-04-06,4340,A
USGS,5430500,2014-04-07,4240,A
USGS,5430500,2014-04-08,4200,A
USGS,5430500,2014-04-09,4080,A
USGS,5430500,2014-04-10,3810,A
USGS,5430500,2014-04-11,3750,A
USGS,5430500,2014-04-12,3720,A
USGS,5430500,2014-04-13,3930,A
USGS,5430500,2014-04-14,4750,A
USGS,5430500,2014-04-15,5040,A
USGS,5430500,2014-04-16,5030,A
USGS,5430500,2014-04-17,5230,A
USGS,5430500,2014-04-18,5570,A
USGS,5430500,2014-04-19,5820,A
USGS,5430500,2014-04-20,5900,A
USGS,5430500,2014-04-21,6020,A
USGS,5430500,2014-04-22,6130,A
USGS,5430500,2014-04-23,6180,A
USGS,5430500,2014-04-24,6230,A
USGS,5430500,2014-04-25,6270,A
USGS,5430500,2014-04-26,6260,A
USGS,5430500,2014-04-27,6370,A
USGS,5430500,2014-04-28,6460,A
USGS,5430500,2014-04-29,6460,A
USGS,5430500,2014-04-30,6230,A
USGS,5430500,2014-05-01,6150,A
USGS,5430500,2014-05-02,6160,A
USGS,5430500,2014-05-03,6160,A
USGS,5430500,2014-05-04,6150,A
USGS,5430500,2014-05-05,6140,A
USGS,5430500,2014-05-06,6050,A
USGS,5430500,2014-05-07,5930,A
USGS,5430500,2014-05-08,5610,A
USGS,5430500,2014-05-09,5350,A
USGS,5430500,2014-05-10,5190,A
USGS,5430500,2014-05-11,5180,A
USGS,5430500,2014-05-12,5350,A
USGS,5430500,2014-05-13,6100,A
USGS,5430500,2014-05-14,6220,A
USGS,5430500,2014-05-15,6430,A
USGS,5430500,2014-05-16,6600,A
USGS,5430500,2014-05-17,6650,A
USGS,5430500,2014-05-18,6570,A
USGS,5430500,2014-05-19,6480,A
USGS,5430500,2014-05-20,6400,A
USGS,5430500,2014-05-21,6270,A
USGS,5430500,2014-05-22,5980,A
USGS,5430500,2014-05-23,5750,A
USGS,5430500,2014-05-24,5500,A
USGS,5430500,2014-05-25,5250,A
USGS,5430500,2014-05-26,5010,A
USGS,5430500,2014-05-27,4870,A
USGS,5430500,2014-05-28,4870,A
USGS,5430500,2014-05-29,4650,A
USGS,5430500,2014-05-30,4420,A
USGS,5430500,2014-05-31,4230,A
USGS,5430500,2014-06-01,4000,A
USGS,5430500,2014-06-02,3880,A
USGS,5430500,2014-06-03,3840,A
USGS,5430500,2014-06-04,3790,A
USGS,5430500,2014-06-05,3710,A
USGS,5430500,2014-06-06,3650,A
USGS,5430500,2014-06-07,3660,A
USGS,5430500,2014-06-08,3630,A
USGS,5430500,2014-06-09,3520,A
USGS,5430500,2014-06-10,3430,A
USGS,5430500,2014-06-11,3400,A
USGS,5430500,2014-06-12,3240,A
USGS,5430500,2014-06-13,3110,A
USGS,5430500,2014-06-14,3020,A
USGS,5430500,2014-06-15,2860,A
USGS,5430500,2014-06-16,2770,A
USGS,5430500,2014-06-17,3130,A
USGS,5430500,2014-06-18,3320,A
USGS,5430500,2014-06-19,3480,A
USGS,5430500,2014-06-20,4030,A
USGS,5430500,2014-06-21,4700,A
USGS,5430500,2014-06-22,4720,A
USGS,5430500,2014-06-23,4920,A
USGS,5430500,2014-06-24,5130,A
USGS,5430500,2014-06-25,5350,A
USGS,5430500,2014-06-26,5450,A
USGS,5430500,2014-06-27,5500,A
USGS,5430500,2014-06-28,5510,A
USGS,5430500,2014-06-29,5540,A
USGS,5430500,2014-06-30,5780,A
USGS,5430500,2014-07-01,6170,A
USGS,5430500,2014-07-02,6270,A
USGS,5430500,2014-07-03,6460,A
USGS,5430500,2014-07-04,6480,A
USGS,5430500,2014-07-05,6460,A
USGS,5430500,2014-07-06,6410,A
USGS,5430500,2014-07-07,6500,A
USGS,5430500,2014-07-08,6890,A
USGS,5430500,2014-07-09,6840,A
USGS,5430500,2014-07-10,6710,A
USGS,5430500,2014-07-11,6520,A
USGS,5430500,2014-07-12,6350,A
USGS,5430500,2014-07-13,6710,A
USGS,5430500,2014-07-14,6490,A
USGS,5430500,2014-07-15,6290,A
USGS,5430500,2014-07-16,6100,A
USGS,5430500,2014-07-17,5850,A
USGS,5430500,2014-07-18,5570,A
USGS,5430500,2014-07-19,5340,A
USGS,5430500,2014-07-20,5140,A
USGS,5430500,2014-07-21,4900,A
USGS,5430500,2014-07-22,4690,A
USGS,5430500,2014-07-23,4530,A
USGS,5430500,2014-07-24,4250,A
USGS,5430500,2014-07-25,4050,A
USGS,5430500,2014-07-26,3840,A
USGS,5430500,2014-07-27,3620,A
USGS,5430500,2014-07-28,3440,A
USGS,5430500,2014-07-29,3260,A
USGS,5430500,2014-07-30,3090,A
USGS,5430500,2014-07-31,2970,A
USGS,5430500,2014-08-01,2800,A
USGS,5430500,2014-08-02,2740,A
USGS,5430500,2014-08-03,2580,A
USGS,5430500,2014-08-04,2520,A
USGS,5430500,2014-08-05,2530,A
USGS,5430500,2014-08-06,2410,A
USGS,5430500,2014-08-07,2300,A
USGS,5430500,2014-08-08,2220,A
USGS,5430500,2014-08-09,2050,A
USGS,5430500,2014-08-10,1920,A
USGS,5430500,2014-08-11,1870,A
USGS,5430500,2014-08-12,1440,A
USGS,5430500,2014-08-13,1370,A
USGS,5430500,2014-08-14,1170,A
USGS,5430500,2014-08-15,1100,A
USGS,5430500,2014-08-16,978,A
USGS,5430500,2014-08-17,732,A
USGS,5430500,2014-08-18,851,A
USGS,5430500,2014-08-19,868,A
USGS,5430500,2014-08-20,1420,A
USGS,5430500,2014-08-21,1500,A
USGS,5430500,2014-08-22,1510,A
USGS,5430500,2014-08-23,1470,A
USGS,5430500,2014-08-24,1390,A
USGS,5430500,2014-08-25,1600,A
USGS,5430500,2014-08-26,1910,A
USGS,5430500,2014-08-27,2050,A
USGS,5430500,2014-08-28,1960,A
USGS,5430500,2014-08-29,1930,A
USGS,5430500,2014-08-30,1850,A
USGS,5430500,2014-08-31,1710,A
USGS,5430500,2014-09-01,1710,A
USGS,5430500,2014-09-02,1680,A
USGS,5430500,2014-09-03,1700,A
USGS,5430500,2014-09-04,1850,A
USGS,5430500,2014-09-05,1900,A
USGS,5430500,2014-09-06,2070,A
USGS,5430500,2014-09-07,1960,A
USGS,5430500,2014-09-08,1840,A
USGS,5430500,2014-09-09,1660,A
USGS,5430500,2014-09-10,1340,A
USGS,5430500,2014-09-11,1350,A
USGS,5430500,2014-09-12,1340,A
USGS,5430500,2014-09-13,1320,A
USGS,5430500,2014-09-14,1290,A
USGS,5430500,2014-09-15,1280,A
USGS,5430500,2014-09-16,1290,A
USGS,5430500,2014-09-17,1340,A
USGS,5430500,2014-09-18,1280,A
USGS,5430500,2014-09-19,1250,A
USGS,5430500,2014-09-20,1160,A
USGS,5430500,2014-09-21,1190,A
USGS,5430500,2014-09-22,1230,A
USGS,5430500,2014-09-23,1240,A
USGS,5430500,2014-09-24,1220,A
USGS,5430500,2014-09-25,1210,A
USGS,5430500,2014-09-26,1200,A
USGS,5430500,2014-09-27,1190,A
USGS,5430500,2014-09-28,1150,A
USGS,5430500,2014-09-29,1180,A
USGS,5430500,2014-09-30,1180,A
USGS,5430500,2014-10-01,1140,A
USGS,5430500,2014-10-02,1020,A
USGS,5430500,2014-10-03,922,A
USGS,5430500,2014-10-04,832,A
USGS,5430500,2014-10-05,884,A
USGS,5430500,2014-10-06,1060,A
USGS,5430500,2014-10-07,1290,A
USGS,5430500,2014-10-08,1320,A
USGS,5430500,2014-10-09,1780,A
USGS,5430500,2014-10-10,1840,A
USGS,5430500,2014-10-11,1640,A
USGS,5430500,2014-10-12,1200,A
USGS,5430500,2014-10-13,1200,A
USGS,5430500,2014-10-14,1630,A
USGS,5430500,2014-10-15,1790,A
USGS,5430500,2014-10-16,1800,A
USGS,5430500,2014-10-17,2180,A
USGS,5430500,2014-10-18,2140,A
USGS,5430500,2014-10-19,1990,A
USGS,5430500,2014-10-20,1940,A
USGS,5430500,2014-10-21,2000,A
USGS,5430500,2014-10-22,2020,A
USGS,5430500,2014-10-23,2210,A
USGS,5430500,2014-10-24,2170,A
USGS,5430500,2014-10-25,2140,A
USGS,5430500,2014-10-26,2080,A
USGS,5430500,2014-10-27,2030,A
USGS,5430500,2014-10-28,1890,A
USGS,5430500,2014-10-29,1910,A
USGS,5430500,2014-10-30,1940,A
USGS,5430500,2014-10-31,1950,A
USGS,5430500,2014-11-01,1960,A
USGS,5430500,2014-11-02,1790,A
USGS,5430500,2014-11-03,1710,A
USGS,5430500,2014-11-04,1730,A
USGS,5430500,2014-11-05,1740,A
USGS,5430500,2014-11-06,1800,A
USGS,5430500,2014-11-07,1780,A
USGS,5430500,2014-11-08,1750,A
USGS,5430500,2014-11-09,1720,A:e
USGS,5430500,2014-11-10,1720,A:e
USGS,5430500,2014-11-11,1720,A
USGS,5430500,2014-11-12,1660,A
USGS,5430500,2014-11-13,1630,A
USGS,5430500,2014-11-14,1650,A
USGS,5430500,2014-11-15,1690,A
USGS,5430500,2014-11-16,1720,A
USGS,5430500,2014-11-17,1680,A
USGS,5430500,2014-11-18,1640,A:e
USGS,5430500,2014-11-19,1560,A:e
USGS,5430500,2014-11-20,1510,A:e
USGS,5430500,2014-11-21,1530,A:e
USGS,5430500,2014-11-22,1580,A
USGS,5430500,2014-11-23,1620,A
USGS,5430500,2014-11-24,1750,A
USGS,5430500,2014-11-25,1820,A
USGS,5430500,2014-11-26,1800,A
USGS,5430500,2014-11-27,1840,A
USGS,5430500,2014-11-28,1890,A
USGS,5430500,2014-11-29,1930,A
USGS,5430500,2014-11-30,1950,A
USGS,5430500,2014-12-01,1950,A
USGS,5430500,2014-12-02,1910,A
USGS,5430500,2014-12-03,1900,A
USGS,5430500,2014-12-04,1890,A
USGS,5430500,2014-12-05,1910,A
USGS,5430500,2014-12-06,1910,A
USGS,5430500,2014-12-07,1880,A
USGS,5430500,2014-12-08,1880,A
USGS,5430500,2014-12-09,1870,A
USGS,5430500,2014-12-10,1870,A
USGS,5430500,2014-12-11,1850,A
USGS,5430500,2014-12-12,1800,A
USGS,5430500,2014-12-13,1800,A
USGS,5430500,2014-12-14,1790,A
USGS,5430500,2014-12-15,1830,A
USGS,5430500,2014-12-16,1910,A
USGS,5430500,2014-12-17,1930,A
USGS,5430500,2014-12-18,2000,A
USGS,5430500,2014-12-19,2010,A
USGS,5430500,2014-12-20,2000,A
USGS,5430500,2014-12-21,1980,A
USGS,5430500,2014-12-22,2050,A
USGS,5430500,2014-12-23,2120,A
USGS,5430500,2014-12-24,2140,A
USGS,5430500,2014-12-25,2090,A
USGS,5430500,2014-12-26,2150,A
USGS,5430500,2014-12-27,2180,A
USGS,5430500,2014-12-28,2210,A
USGS,5430500,2014-12-29,2170,A:e
USGS,5430500,2014-12-30,2070,A:e
USGS,5430500,2014-12-31,2020,A:e
USGS,5430500,2015-01-01,1990,A:e
USGS,5430500,2015-01-02,1980,A:e
USGS,5430500,2015-01-03,2040,A:e
USGS,5430500,2015-01-04,2100,A:e
USGS,5430500,2015-01-05,2080,A:e
USGS,5430500,2015-01-06,2010,A:e
USGS,5430500,2015-01-07,1970,A:e
USGS,5430500,2015-01-08,1910,A:e
USGS,5430500,2015-01-09,1860,A:e
USGS,5430500,2015-01-10,1810,A:e
USGS,5430500,2015-01-11,1770,A:e
USGS,5430500,2015-01-12,1730,A:e
USGS,5430500,2015-01-13,1700,A:e
USGS,5430500,2015-01-14,1670,A:e
USGS,5430500,2015-01-15,1630,A:e
USGS,5430500,2015-01-16,1570,A:e
USGS,5430500,2015-01-17,1530,A:e
USGS,5430500,2015-01-18,1510,A:e
USGS,5430500,2015-01-19,1490,A:e
USGS,5430500,2015-01-20,1460,A:e
USGS,5430500,2015-01-21,1440,A:e
USGS,5430500,2015-01-22,1420,A
USGS,5430500,2015-01-23,1370,A
USGS,5430500,2015-01-24,1370,A
USGS,5430500,2015-01-25,1390,A:e
USGS,5430500,2015-01-26,1380,A:e
USGS,5430500,2015-01-27,1370,A:e
USGS,5430500,2015-01-28,1370,A
USGS,5430500,2015-01-29,1370,A
USGS,5430500,2015-01-30,1340,A
USGS,5430500,2015-01-31,1340,A
USGS,5430500,2015-02-01,1320,A:e
USGS,5430500,2015-02-02,1300,A:e
USGS,5430500,2015-02-03,1280,A:e
USGS,5430500,2015-02-04,1260,A:e
USGS,5430500,2015-02-05,1240,A:e
USGS,5430500,2015-02-06,1230,A:e
USGS,5430500,2015-02-07,1210,A:e
USGS,5430500,2015-02-08,1190,A:e
USGS,5430500,2015-02-09,1170,A:e
USGS,5430500,2015-02-10,1140,A:e
USGS,5430500,2015-02-11,1070,A
USGS,5430500,2015-02-12,1130,A:e
USGS,5430500,2015-02-13,1160,A:e
USGS,5430500,2015-02-14,1150,A:e
USGS,5430500,2015-02-15,1150,A:e
USGS,5430500,2015-02-16,1130,A:e
USGS,5430500,2015-02-17,1130,A:e
USGS,5430500,2015-02-18,1120,A:e
USGS,5430500,2015-02-19,1100,A:e
USGS,5430500,2015-02-20,1100,A:e
USGS,5430500,2015-02-21,1100,A:e
USGS,5430500,2015-02-22,1090,A:e
USGS,5430500,2015-02-23,1090,A:e
USGS,5430500,2015-02-24,1080,A:e
USGS,5430500,2015-02-25,1080,A:e
USGS,5430500,2015-02-26,1070,A:e
USGS,5430500,2015-02-27,1050,A:e
USGS,5430500,2015-02-28,1040,A:e
USGS,5430500,2015-03-01,1030,A:e
USGS,5430500,2015-03-02,1020,A:e
USGS,5430500,2015-03-03,1010,A:e
USGS,5430500,2015-03-04,1000,A:e
USGS,5430500,2015-03-05,996,A:e
USGS,5430500,2015-03-06,988,A:e
USGS,5430500,2015-03-07,986,A:e
USGS,5430500,2015-03-08,983,A:e
USGS,5430500,2015-03-09,983,A:e
USGS,5430500,2015-03-10,1030,A:e
USGS,5430500,2015-03-11,1070,A:e
USGS,5430500,2015-03-12,1130,A:e
USGS,5430500,2015-03-13,1180,A:e
USGS,5430500,2015-03-14,1250,A
USGS,5430500,2015-03-15,1360,A
USGS,5430500,2015-03-16,1470,A
USGS,5430500,2015-03-17,1690,A
USGS,5430500,2015-03-18,1830,A
USGS,5430500,2015-03-19,1930,A
USGS,5430500,2015-03-20,1950,A
USGS,5430500,2015-03-21,1930,A
USGS,5430500,2015-03-22,1930,A
USGS,5430500,2015-03-23,1970,A
USGS,5430500,2015-03-24,1900,A
USGS,5430500,2015-03-25,1860,A
USGS,5430500,2015-03-26,1820,A
USGS,5430500,2015-03-27,1870,A
USGS,5430500,2015-03-28,1810,A
USGS,5430500,2015-03-29,1630,A
USGS,5430500,2015-03-30,1610,A
USGS,5430500,2015-03-31,1710,A
USGS,5430500,2015-04-01,1640,A
USGS,5430500,2015-04-02,1560,A
USGS,5430500,2015-04-03,1570,A
USGS,5430500,2015-04-04,1520,A
USGS,5430500,2015-04-05,1480,A
USGS,5430500,2015-04-06,1530,A
USGS,5430500,2015-04-07,1590,A
USGS,5430500,2015-04-08,1610,A
USGS,5430500,2015-04-09,1610,A
USGS,5430500,2015-04-10,2100,A
USGS,5430500,2015-04-11,2570,A
USGS,5430500,2015-04-12,3120,A
USGS,5430500,2015-04-13,3540,A
USGS,5430500,2015-04-14,3980,A
USGS,5430500,2015-04-15,4290,A
USGS,5430500,2015-04-16,4460,A
USGS,5430500,2015-04-17,4550,A
USGS,5430500,2015-04-18,4610,A
USGS,5430500,2015-04-19,4610,A
USGS,5430500,2015-04-20,4590,A
USGS,5430500,2015-04-21,4370,A
USGS,5430500,2015-04-22,4470,A
USGS,5430500,2015-04-23,4560,A
USGS,5430500,2015-04-24,4520,A
USGS,5430500,2015-04-25,4550,A
USGS,5430500,2015-04-26,4380,A
USGS,5430500,2015-04-27,4190,A
USGS,5430500,2015-04-28,4080,A
USGS,5430500,2015-04-29,3940,A
USGS,5430500,2015-04-30,3800,A
USGS,5430500,2015-05-01,3640,A
USGS,5430500,2015-05-02,3430,A
USGS,5430500,2015-05-03,3260,A
USGS,5430500,2015-05-04,3160,A
USGS,5430500,2015-05-05,3260,A
USGS,5430500,2015-05-06,3070,A
USGS,5430500,2015-05-07,2910,A
USGS,5430500,2015-05-08,2760,A
USGS,5430500,2015-05-09,2740,A
USGS,5430500,2015-05-10,2680,A
USGS,5430500,2015-05-11,2580,A
USGS,5430500,2015-05-12,2220,A
USGS,5430500,2015-05-13,2490,A
USGS,5430500,2015-05-14,2460,A
USGS,5430500,2015-05-15,2400,A
USGS,5430500,2015-05-16,2370,A
USGS,5430500,2015-05-17,2260,A
USGS,5430500,2015-05-18,2100,A
USGS,5430500,2015-05-19,2080,A
USGS,5430500,2015-05-20,2100,A
USGS,5430500,2015-05-21,1890,A
USGS,5430500,2015-05-22,1940,A
USGS,5430500,2015-05-23,1870,A
USGS,5430500,2015-05-24,1780,A
USGS,5430500,2015-05-25,1900,A
USGS,5430500,2015-05-26,1800,A
USGS,5430500,2015-05-27,1880,A
USGS,5430500,2015-05-28,1900,A
USGS,5430500,2015-05-29,1940,A
USGS,5430500,2015-05-30,2120,A
USGS,5430500,2015-05-31,2320,A
USGS,5430500,2015-06-01,2250,A
USGS,5430500,2015-06-02,2170,A
USGS,5430500,2015-06-03,2150,A
USGS,5430500,2015-06-04,2160,A
USGS,5430500,2015-06-05,2160,A
USGS,5430500,2015-06-06,2210,A
USGS,5430500,2015-06-07,2110,A
USGS,5430500,2015-06-08,2030,A
USGS,5430500,2015-06-09,2100,A
USGS,5430500,2015-06-10,2510,A
USGS,5430500,2015-06-11,2750,A
USGS,5430500,2015-06-12,3080,A
USGS,5430500,2015-06-13,2930,A
USGS,5430500,2015-06-14,2920,A
USGS,5430500,2015-06-15,3210,A
USGS,5430500,2015-06-16,3160,A
USGS,5430500,2015-06-17,3160,A
USGS,5430500,2015-06-18,3120,A
USGS,5430500,2015-06-19,3190,A
USGS,5430500,2015-06-20,3130,A
USGS,5430500,2015-06-21,3080,A
USGS,5430500,2015-06-22,3000,A
USGS,5430500,2015-06-23,3020,A
USGS,5430500,2015-06-24,2940,A
USGS,5430500,2015-06-25,2920,A
USGS,5430500,2015-06-26,2810,A
USGS,5430500,2015-06-27,2800,A
USGS,5430500,2015-06-28,2680,A
USGS,5430500,2015-06-29,2630,A
USGS,5430500,2015-06-30,2640,A
USGS,5430500,2015-07-01,1760,A
USGS,5430500,2015-07-02,1720,A
USGS,5430500,2015-07-03,1590,A
USGS,5430500,2015-07-04,1070,A
USGS,5430500,2015-07-05,1030,A
USGS,5430500,2015-07-06,1730,A
USGS,5430500,2015-07-07,1360,A
USGS,5430500,2015-07-08,990,A
USGS,5430500,2015-07-09,833,A
USGS,5430500,2015-07-10,962,A
USGS,5430500,2015-07-11,794,A
USGS,5430500,2015-07-12,1050,A
USGS,5430500,2015-07-13,1230,A
USGS,5430500,2015-07-14,1510,A
USGS,5430500,2015-07-15,1580,A
USGS,5430500,2015-07-16,1410,A
USGS,5430500,2015-07-17,2100,A
USGS,5430500,2015-07-18,2540,A
USGS,5430500,2015-07-19,2710,A
USGS,5430500,2015-07-20,2780,A
USGS,5430500,2015-07-21,2850,A
USGS,5430500,2015-07-22,2890,A
USGS,5430500,2015-07-23,2940,A
USGS,5430500,2015-07-24,3000,A
USGS,5430500,2015-07-25,2990,A
USGS,5430500,2015-07-26,2850,A
USGS,5430500,2015-07-27,2700,A
USGS,5430500,2015-07-28,2620,A
USGS,5430500,2015-07-29,2480,A
USGS,5430500,2015-07-30,2010,A
USGS,5430500,2015-07-31,1110,A
USGS,5430500,2015-08-01,1420,A
USGS,5430500,2015-08-02,848,A
USGS,5430500,2015-08-03,1340,A
USGS,5430500,2015-08-04,1380,A
USGS,5430500,2015-08-05,684,A
USGS,5430500,2015-08-06,760,A
USGS,5430500,2015-08-07,707,A
USGS,5430500,2015-08-08,697,A
USGS,5430500,2015-08-09,759,A
USGS,5430500,2015-08-10,783,A
USGS,5430500,2015-08-11,767,A
USGS,5430500,2015-08-12,754,A
USGS,5430500,2015-08-13,729,A
USGS,5430500,2015-08-14,649,A
USGS,5430500,2015-08-15,677,A
USGS,5430500,2015-08-16,647,A
USGS,5430500,2015-08-17,667,A
USGS,5430500,2015-08-18,673,A
USGS,5430500,2015-08-19,788,A
USGS,5430500,2015-08-20,698,A
USGS,5430500,2015-08-21,948,A
USGS,5430500,2015-08-22,636,A
USGS,5430500,2015-08-23,617,A
USGS,5430500,2015-08-24,567,A
USGS,5430500,2015-08-25,585,A
USGS,5430500,2015-08-26,638,A
USGS,5430500,2015-08-27,627,A
USGS,5430500,2015-08-28,654,A
USGS,5430500,2015-08-29,818,A
USGS,5430500,2015-08-30,964,A
USGS,5430500,2015-08-31,1230,A
USGS,5430500,2015-09-01,742,A
USGS,5430500,2015-09-02,1020,A
USGS,5430500,2015-09-03,1020,A
USGS,5430500,2015-09-04,976,A
USGS,5430500,2015-09-05,617,A
USGS,5430500,2015-09-06,638,A
USGS,5430500,2015-09-07,636,A
USGS,5430500,2015-09-08,902,A
USGS,5430500,2015-09-09,1600,A
USGS,5430500,2015-09-10,829,A
USGS,5430500,2015-09-11,912,A
USGS,5430500,2015-09-12,830,A
USGS,5430500,2015-09-13,765,A
USGS,5430500,2015-09-14,1220,A
USGS,5430500,2015-09-15,668,A
USGS,5430500,2015-09-16,757,A
USGS,5430500,2015-09-17,677,A
USGS,5430500,2015-09-18,1490,A
USGS,5430500,2015-09-19,2520,A
USGS,5430500,2015-09-20,2460,A
USGS,5430500,2015-09-21,2380,A
USGS,5430500,2015-09-22,2540,A
USGS,5430500,2015-09-23,2590,A
USGS,5430500,2015-09-24,2600,A
USGS,5430500,2015-09-25,2570,A
USGS,5430500,2015-09-26,2580,A
USGS,5430500,2015-09-27,2470,A
USGS,5430500,2015-09-28,2260,A
USGS,5430500,2015-09-29,1750,A
USGS,5430500,2015-09-30,2380,A
USGS,5430500,2015-10-01,2650,A
USGS,5430500,2015-10-02,2440,A
USGS,5430500,2015-10-03,1790,A
USGS,5430500,2015-10-04,2140,A
USGS,5430500,2015-10-05,2020,A
USGS,5430500,2015-10-06,2030,A
USGS,5430500,2015-10-07,1860,A
USGS,5430500,2015-10-08,1390,A
USGS,5430500,2015-10-09,1620,A
USGS,5430500,2015-10-10,1850,A
USGS,5430500,2015-10-11,1330,A
USGS,5430500,2015-10-12,1290,A
USGS,5430500,2015-10-13,1300,A
USGS,5430500,2015-10-14,1430,A
USGS,5430500,2015-10-15,1300,A
USGS,5430500,2015-10-16,1320,A
USGS,5430500,2015-10-17,2360,A
USGS,5430500,2015-10-18,2360,A
USGS,5430500,2015-10-19,1900,A
USGS,5430500,2015-10-20,634,A
USGS,5430500,2015-10-21,626,A
USGS,5430500,2015-10-22,643,A
USGS,5430500,2015-10-23,719,A
USGS,5430500,2015-10-24,748,A
USGS,5430500,2015-10-25,803,A
USGS,5430500,2015-10-26,820,A
USGS,5430500,2015-10-27,1580,A
USGS,5430500,2015-10-28,2400,A
USGS,5430500,2015-10-29,2180,A
USGS,5430500,2015-10-30,2060,A
USGS,5430500,2015-10-31,1480,A
USGS,5430500,2015-11-01,1820,A
USGS,5430500,2015-11-02,1910,A
USGS,5430500,2015-11-03,1850,A
USGS,5430500,2015-11-04,1850,A
USGS,5430500,2015-11-05,1820,A
USGS,5430500,2015-11-06,1840,A
USGS,5430500,2015-11-07,1770,A
USGS,5430500,2015-11-08,1620,A
USGS,5430500,2015-11-09,1610,A
USGS,5430500,2015-11-10,1560,A
USGS,5430500,2015-11-11,1510,A
USGS,5430500,2015-11-12,1490,A
USGS,5430500,2015-11-13,1450,A
USGS,5430500,2015-11-14,1320,A
USGS,5430500,2015-11-15,1310,A
USGS,5430500,2015-11-16,1350,A
USGS,5430500,2015-11-17,1560,A
USGS,5430500,2015-11-18,2220,A
